"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"578","9030624G23Rik",76.0969116592126,3.01783784246082,1.32635438936877,2.27528771092397,0.0228886761579931,0.174572489057244
"579","Cys1",8.12970345231551,4.72278983370662,2.29942340751222,2.05390178175853,0.0399851988536845,0.234116912169339
"580","Rrm2",613.708213425804,-1.79827931659774,0.902763778180196,-1.99197105606379,0.0463742337054274,0.253300712330449
"581","Mboat2",3711.69090454213,1.87609998841494,0.954255065733059,1.9660361844385,0.0492944309749042,0.260855466721482
"582","Id2",645.411967303652,-1.95892876417271,0.827200802076213,-2.36814176105238,0.0178776843725967,0.151708660573989
"583","Rsad2",103.880825686245,10.873503708336,2.18453647585252,4.9774878234032,6.44148328655728e-07,0.000199005093105187
"584","Cmpk2",40.3363697569569,4.66396011551006,2.30843582987844,2.02039842526429,0.0433420766440187,0.244739017273138
"585","Adi1",244.71742654309,-2.01062929804846,0.78342648809386,-2.56645560062754,0.010274377781263,0.113190897325596
"586","Tssc1",423.888316718514,1.29241835943847,0.510796141385393,2.53020384205163,0.0113996276933509,0.119141758344718
"587","Pxdn",86.7240673035619,3.52183495666933,1.42617438738103,2.46942799410154,0.0135329251190318,0.130405827665555
"588","Lamb1",145.072602910311,2.97215928088997,0.916505814125838,3.24292463297116,0.00118309502686009,0.032193437400399
"589","Dld",1602.13619273999,-1.43792581402045,0.729427154534986,-1.97130831376456,0.0486886209951078,0.25997824952111
"590","Ccdc71l",926.478153179364,2.3128198254045,0.979650076463489,2.36086321123326,0.0182324543747764,0.152996280558049
"591","Twistnb",305.208642428351,-2.03442267285647,0.805928304102674,-2.52432215434052,0.0115921643012903,0.12007251421632
"592","Tspan13",134.293882851059,4.53944694523873,1.86149989917961,2.43859639597044,0.0147444256471321,0.136076531914962
"593","Sostdc1",780.389257930866,-3.09284292142268,1.17112062562676,-2.64092601030525,0.00826797735342374,0.100804214581984
"594","Ifrd1",5055.72797394994,2.06723147636496,0.882913478443929,2.34137492159289,0.0192128624576321,0.156263923420925
"595","Dock4",109.284080219464,2.00667399086803,0.968658528829583,2.07160101433543,0.0383026652613082,0.228075649211053
